fill,t1,t2,mean_lumi,mean_sbil,channel,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,9,0.1249202638864517,1.018325686454773,-0.0240413583815097,1.2848966121673584
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,10,0.1162542030215263,1.0349819660186768,-0.0036482526920735,1.2768374681472778
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,11,-0.0499782226979732,1.2556060552597046,0.103215105831623,1.042147159576416
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,12,0.1003013774752616,1.258057951927185,0.0961974710226059,1.0180145502090454
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,13,-0.1041665375232696,1.0350024700164795,0.0814828872680664,1.298960566520691
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,14,-0.1445057541131973,1.0284197330474854,-0.0994081050157547,1.3257050514221191
9057,1689064500,1689064799,19508.944215209616,7.956339402614036,15,0.0339421853423118,1.3344883918762207,-0.1724857538938522,1.017359495162964
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,0,-0.0771878212690353,1.2639650106430054,-0.0192162226885557,1.0280897617340088
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,1,-0.0241848155856132,1.0359714031219482,0.1065319329500198,1.2498235702514648
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,2,0.0328995436429977,1.0011930465698242,-0.0036201004404574,1.2856230735778809
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,3,-0.111921027302742,1.2866194248199463,-0.0736893340945243,1.035396933555603
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,4,-0.006640613079071,1.4268381595611572,0.0664481446146965,1.1249300241470337
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,5,-0.0139461904764175,1.1847749948501587,0.0144254267215728,1.448475003242493
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,7,-0.021283321082592,1.564247727394104,-0.0306003112345933,1.2043172121047974
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,8,-0.0641872510313987,1.2670398950576782,-0.1674234867095947,1.039729118347168
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,9,0.1295766681432724,1.022887110710144,-0.0241362620145082,1.317674994468689
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,10,0.1139275133609771,1.040844202041626,-0.0034527876414358,1.2833133935928345
